#Parameters = {Screw_L=1.5e-08}
#"Frequency / Hz"	"Z5,5 [SPara1] [Magnitude / Ohm]"
#--------------------------------------------------
552925179.98559	40.407913209196
559386685.98134	54.955151932430
565923701.39726	73.170136546278
572537108.63947	91.980239605075
579227800.42595	101.65436942123
585996679.90700	96.117455812042
592844660.78718	78.737663238979
599772667.44864	62.456893550645
606781635.07588	42.466045267671
613872509.78204	25.464426659177
621046248.73654	15.911556605871
628303820.29433	14.686733620203
635646204.12661	20.190389186560
643074391.35305	31.546419601196
650589384.67557	52.133421392474
658192198.51372	93.061604409733
665883859.14159	96.333072337623
673665404.82637	64.197745577577
681537885.96845	44.404700473085
689502365.24326	33.031712345104
697559917.74471	27.422519719438
705711631.13028	26.164451788011
713958605.76786	21.625198361367
722301954.88430	14.440432315091
730742804.71565	11.998492011730
739282294.65921	9.8158292674962
747921577.42730	8.5033170364553
756661819.20292	10.100102506925
765504199.79710	15.259056584929
774449912.80820	22.015880410252
783500165.78303	30.353558799211
792656180.37982	42.250772551918
801919192.53317	55.429012043083
811290452.62083	85.675337140471
820771225.63255	91.465363839596
830362791.34079	62.580496505046
840066444.47346	41.941867013609
849883494.88874	29.007509705402
859815267.75186	21.596087459992
869863103.71398	15.544784139318
880028359.09316	10.908510461789
890312406.05746	8.0328586586571
900716632.81014	10.644851374450
911242443.77706	9.7273011150920
921891259.79626	14.320946561597
932664518.30976	14.532760608051
943563673.55757	18.114142155888
954590196.77402	14.672940191885
965745576.38633	12.107586214089
977031318.21555	9.0569791474865
988448945.67982	8.9373441308616
1000000000.0000	9.5744320980722
#Parameters = {Screw_L=1.5e-08}
#"Frequency / Hz"	"Z8,8 [SPara1] [Magnitude / Ohm]"
#--------------------------------------------------
9000.0000000000	12.271933525847
9105.1743636694	12.484287745502
9211.5777992026	12.763926119062
9319.2246695829	12.630992072259
9428.1295056402	12.522414412256
9538.3070080123	12.857335554315
9649.7720491291	13.179802112265
9762.5396752205	13.162506354209
9876.6251083470	13.163377374347
9992.0437484550	13.260754372524
10108.811175455	13.752449175277
10226.943151325	13.998638237770
10346.455622239	13.974342564772
10467.364720717	13.970600033130
10589.686767806	14.343341110412
10713.438275280	14.727462569044
10838.635947870	14.789232297551
10965.296685521	14.667090103995
11093.437585671	14.980442287245
11223.075945558	15.476830932303
11354.229264556	15.621023798685
11486.915246540	15.538476599150
11621.151802271	15.922190531930
11756.957051817	16.411458733412
11894.349326996	16.451762477029
12033.347173855	16.407592272652
12173.969355169	16.906564556699
12316.234852976	17.416224739352
12460.162871138	17.291518554566
12605.772837937	17.511523693645
12753.084408692	18.019926903965
12902.117468415	18.222487564494
13052.892134496	18.074964070721
13205.428759417	18.650852035704
13359.747933501	19.076347642452
13515.870487689	18.932334595119
13673.817496353	19.202434070620
13833.610280143	19.723091307915
13995.270408862	19.623144652992
14158.819704376	19.782471962803
14324.280243567	20.586751223496
14491.674361305	20.359301518057
14661.024653467	20.532695221688
14832.353979986	21.034283848673
15005.685467937	21.024962904031
15181.042514661	21.172204214447
15358.448790919	21.928141560047
15537.928244089	21.674178717294
15719.505101402	21.867063491844
15903.203873206	22.428717243507
16089.049356280	22.142101498308
16277.066637180	22.850520756040
16467.281095621	23.048407249641
16659.718407909	22.990609838188
16854.404550405	23.554106465010
17051.365803030	23.636058546445
17250.628752810	24.145627178763
17452.220297474	24.667419719771
17656.167649075	24.678371290142
17862.498337667	25.329250957625
18071.240215024	25.421204938042
18282.421458394	25.862027282484
18496.070574308	26.045092222920
18712.216402423	26.433804905509
18930.888119420	27.171002192363
19152.115242938	26.868582939971
19375.927635560	27.835696165504
19602.355508846	27.461995825674
19831.429427409	27.773929146041
20063.180313040	27.912064865495
20297.639448886	28.343187210386
20534.838483666	28.484006288887
20774.809435952	28.619793168106
21017.584698484	29.469024083663
21263.197042543	29.652634579097
21511.679622379	30.184503334228
21763.065979684	30.352108197825
22017.390048118	31.018422025691
22274.686157893	31.387055897795
22534.989040403	31.810815756008
22798.333832917	32.101908031762
23064.756083317	32.428272988016
23334.291754901	33.274412763261
23606.977231234	33.214651710739
23882.849321062	33.883828810610
24161.945263280	33.687208504048
24444.302731955	34.553931762990
24729.959841419	34.530259024380
25018.955151407	34.947984879331
25311.327672265	35.587321546358
25607.116870216	35.692076740236
25906.362672687	36.475534858878
26209.105473697	36.660962411275
26515.386139313	37.342473057768
26825.246013163	38.034496518409
27138.726922019	38.111952901498
27455.871181444	38.944709798262
27776.721601499	39.259158963630
28101.321492528	39.313826957083
28429.714671000	40.116171577767
28761.945465425	40.198925523099
29098.058722339	40.377033893766
29438.099812354	41.244296488660
29782.114636288	41.654735929440
30130.149631355	41.937005399409
30482.251777437	42.902489305716
30838.468603426	43.562498385236
31198.848193638	43.772842801423
31563.439194303	44.394946233340
31932.290820134	45.187023763602
32305.452860969	45.607301273898
32682.975688492	45.735119097561
33064.910263032	46.262512064528
33451.308140444	47.027933439858
33842.221479064	47.462903001632
34237.703046755	47.711175990413
34637.806228027	48.324568384543
35042.585031242	49.144032674411
35452.094095908	50.173158440263
35866.388700051	50.728664787956
36285.524767678	51.171781757226
36709.558876329	51.524542670014
37138.548264707	51.898558356216
37572.550840412	52.469455805657
38011.625187754	53.186909221819
38455.830575661	53.877920308627
38905.226965680	54.670559671300
39359.875020073	55.429963790357
39819.836110000	56.070944831745
40285.172323810	56.738360194623
40755.946475418	57.314277275516
41232.222112784	57.882920060473
41714.063526494	58.433600223354
42201.535758435	58.948666014539
42694.704610575	59.555047372784
43193.636653850	60.258318443792
43698.399237143	61.177541384937
44209.060496381	62.048103586369
44725.689363729	62.961561278592
45248.355576896	63.656756402253
45777.129688551	64.380116910666
46312.083075840	65.056581555952
46853.287950030	65.803623366890
47400.817366248	66.733502720351
47954.745233349	67.614581782807
48515.146323888	68.453241121335
49082.096284215	69.181951983937
49655.671644687	69.923301846599
50235.949830000	70.666968227317
50823.009169633	71.594759236720
51416.928908431	72.483074721626
52017.789217295	73.241703644231
52625.671204009	74.049308891778
53240.656924182	75.301935487078
53862.829392331	76.377217924136
54492.272593084	76.997737247666
55129.071492515	77.404060786126
55773.312049616	78.538182339714
56425.081227900	80.028551442845
57084.467007138	80.735330467979
57751.558395236	81.993641860088
58426.445440252	83.127017170160
59109.219242546	83.403756249453
59799.971967083	84.728750768239
60498.796855870	85.785980274308
61205.788240546	87.008524541975
61921.041555111	88.488064295389
62644.653348812	88.996760519726
63376.721299173	90.271222100966
64117.344225184	90.913045116050
64866.622100635	92.717255178688
65624.656067615	93.634916868215
66391.548450164	95.302215806806
67167.402768083	95.809165040181
67952.323750912	96.915909088750
68746.417352063	98.417992578665
69549.790763125	99.426793194596
70362.552428331	101.30371584574
71184.812059199	103.47305315831
72016.680649338	102.96309524677
72858.270489436	104.55659469294
73709.695182412	106.40157996904
74571.069658754	107.26953755779
75442.510192033	108.50908062822
76324.134414596	109.80670341243
77216.061333449	111.37267601132
78118.411346316	112.95796861193
79031.306257896	113.87658792234
79954.869296300	114.95419539344
80889.225129690	116.49833518771
81834.499883105	118.68783813670
82790.821155484	120.45699266913
83758.318036895	121.43515852562
84737.121125956	122.72750438659
85727.362547468	124.52409759510
86729.175970244	126.44261233403
87742.696625160	127.28735172710
88768.061323404	128.68248063523
89805.408474944	130.51492010617
90854.878107213	132.29523103166
91916.611884012	133.61124552615
92990.753124629	134.45049493057
94077.446823187	136.83298760589
95176.839668218	138.87721545939
96289.080062459	140.12285669816
97414.318142891	141.69469173574
98552.705800999	143.89039552378
99704.396703279	145.90254390392
100869.54631198	146.99407129074
102048.31190609	149.73177796735
103240.85260256	150.80380470843
104447.32937780	152.89068306271
105667.90508939	154.79739617890
106902.74449806	157.20243043922
108152.01428996	158.56536444603
109415.88309913	160.89804343345
110694.52153028	163.03083572414
111988.10218179	165.10575157111
113296.79966907	166.58058541362
114620.79064807	169.59177677122
115960.25383915	171.37559086346
117315.37005120	173.01064835558
118686.32220606	175.94106435519
120073.29536321	178.16639121631
121476.47674471	180.52339116380
122896.05576053	183.40526997310
124332.22403410	185.09605544818
125785.17542814	187.74696234754
127255.10607089	190.31480935880
128742.21438252	192.36222304413
130246.70110197	194.81107560682
131768.76931402	198.07478452599
133308.62447670	200.17077293091
134866.47444903	203.51391843234
136442.52951909	206.13937208815
138037.00243238	207.98359041585
139650.10842057	211.85667488273
141282.06523051	214.63741760074
142933.09315368	217.47914839083
144603.41505587	220.21208973505
146293.25640731	223.31208945029
148002.84531306	226.20128955518
149732.41254385	229.36954589893
151482.19156718	232.53115621819
153252.41857888	235.77818311033
155043.33253498	239.15802681713
156855.17518393	242.89794318856
158688.19109929	246.60014577741
160542.62771270	250.24924795406
162418.73534731	252.31388348896
164316.76725155	257.14062106263
166236.97963332	260.75623768699
168179.63169457	265.75736912231
170144.98566631	268.90960763860
172133.30684397	273.98938032204
174144.86362326	276.27668905225
176179.92753636	282.14119102171
178238.77328858	284.24608000205
180321.67879545	289.06513312068
182428.92522024	294.68878646478
184560.79701190	299.33102499424
186717.58194346	304.26765689702
188899.57115089	308.50604241331
191107.05917236	313.18990001902
193340.34398804	319.18858779478
195599.72706033	324.34283078434
197885.51337449	330.34832811679
200198.01147989	334.40781655811
202537.53353159	340.01738255269
204904.39533252	346.55302791246
207298.91637609	351.33292116272
209721.41988934	357.56199757302
212172.23287653	363.24732460884
214651.68616332	370.32194107771
217160.11444141	376.69405582270
219697.85631371	382.53059520615
222265.25434008	389.79772265685
224862.65508353	397.12029923183
227490.40915703	403.98762262776
230148.87127080	411.95924181260
232838.40028026	419.21031914475
235559.35923441	426.94280957645
238312.11542484	435.62501554529
241097.04043534	442.65667175424
243914.51019205	452.69709627757
246764.90501418	461.39084971270
249648.60966538	469.88210824524
252566.01340566	480.40766416783
255517.51004393	489.90610099638
258503.49799119	500.42357915012
261524.38031425	510.13316870141
264580.56479020	520.27972120303
267672.46396144	533.08606023008
270800.49519132	544.03758591226
273965.08072056	556.93169018846
277166.64772416	567.86912813612
280405.62836914	582.52487426720
283682.45987281	595.95252479444
286997.58456184	610.95081444192
290351.44993195	625.22789082899
293744.50870829	642.12576326505
297177.21890660	658.40202396658
300650.04389500	675.79942685593
304163.45245654	693.64018733390
307717.91885249	712.97477686086
311313.92288638	732.39569041308
314951.94996872	753.00954014049
318632.49118254	775.00707395139
322356.04334971	797.77938999612
326123.10909797	821.52817212633
329934.19692877	849.43407046521
333789.82128597	875.90615311658
337690.50262520	903.31480579735
341636.76748418	934.64435558301
345629.14855376	968.51650412041
349668.18474985	1005.1756011711
353754.42128613	1042.1357100103
357888.40974768	1084.9598721764
362070.70816545	1129.4981504125
366301.88109152	1174.9008544058
370582.49967538	1223.3200639042
374913.14174098	1279.2190299788
379294.39186475	1342.6490587300
383726.84145450	1413.2817120864
388211.08882926	1485.3981479520
392747.73930004	1566.2134681693
397337.40525154	1657.4315477643
401980.70622481	1755.2974468301
406678.26900087	1880.0768709426
411430.72768535	2009.9143059066
416238.72379406	2152.0845653041
421102.90633957	2318.2260784712
426023.93191887	2555.2977521225
431002.46480192	2797.0961050479
436039.17702142	3109.1675758491
441134.74846344	3461.8215405090
446289.86695923	3939.8919220096
451505.22837807	4487.1484821039
456781.53672119	5388.1461633765
462119.50421682	6592.0477622974
467519.85141629	8560.1942800863
472983.30729135	11763.580892185
478510.60933253	19425.197067500
484102.50364871	29478.373327346
489759.74506782	26530.219182534
495483.09723876	14904.807090510
501273.33273443	10635.840229308
507131.23315608	7570.3413059670
513057.58923875	6103.3026234187
519053.20095808	4972.7465770245
525118.87763823	4317.0813762256
531255.43806117	3746.6557912332
537463.71057717	3310.5614408677
543744.53321665	2993.4229708815
550098.75380330	2684.4177044065
556527.23006848	2450.5292983876
563030.82976705	2277.4542654174
569610.43079450	2102.0958517997
576266.92130542	1965.1060750511
583001.19983342	1835.2909005773
589814.17541242	1720.5460488915
596706.76769934	1619.7889170986
603679.90709823	1537.6997631360
610734.53488590	1459.6322370123
617871.60333897	1375.8411897818
625092.07586237	1327.4116706626
632396.92711944	1257.5961324503
639787.14316347	1209.5541037292
647263.72157081	1152.8668801138
654827.67157554	1106.8099593299
662480.01420566	1066.7115698622
670221.78242097	1024.7558433310
678054.02125247	991.94036068427
685977.78794345	955.93226433943
693994.15209215	923.20475399357
702104.19579621	894.34655251273
710309.01379872	864.99781153430
718609.71363593	837.35693038745
727007.41578686	809.62680596453
735503.25382445	786.69155694188
744098.37456865	766.00945089650
752793.93824118	744.01578395705
761591.11862214	723.43240066455
770491.10320852	702.79558231499
779495.09337440	683.99270258540
788604.30453319	668.72127787032
797819.96630166	650.21090890784
807143.32266595	633.88560127482
816575.63214944	620.35603988277
826118.16798269	604.74068728646
835772.21827529	590.54359139917
845539.08618970	578.44183392283
855420.09011721	564.50253450324
865416.56385589	551.24541174014
875529.85679062	540.29867432000
885761.33407523	528.03089904078
896112.37681683	516.63817446680
906584.38226217	505.88686302616
917178.76398629	495.61237323428
927896.95208333	485.28585879605
938740.39335957	475.42344135101
949710.55152872	465.64438525765
960808.90740952	457.73857621851
972036.95912560	448.06738349378
983396.22230774	439.97054059835
994888.23029842	431.46541145667
1006514.5343588	423.48758998409
1018276.7038783	415.55279324798
1030176.3265861	408.38665365139
1042215.0087656	399.88234800968
1054394.3754716	393.13415358244
1066716.0707490	386.21751829280
1079181.7578554	379.28956500868
1091793.1194849	372.94947130087
1104551.8579961	366.54696282693
1117459.6956410	360.07315896603
1130518.3747983	354.06321470355
1143729.6582079	347.99379573672
1157095.3292092	341.89829484242
1170617.1919819	336.54074615793
1184297.0717894	330.93452327232
1198136.8152250	325.35354892987
1212138.2904617	320.38964804965
1226303.3875038	315.14701017058
1240634.0184423	310.16781191370
1255132.1177130	305.43237850519
1269799.6423576	300.00658738407
1284638.5722879	295.40493702171
1299650.9105530	290.81680684849
1314838.6836096	286.35801186446
1330203.9415959	281.74804345708
1345748.7586079	277.52955875984
1361475.2329796	273.44338399769
1377385.4875663	269.35684982264
1393481.6700310	265.16330737073
1409765.9531344	260.88984470576
1426240.5350282	257.19616491405
1442907.6395516	253.15163408564
1459769.5165320	249.68759039735
1476828.4420882	245.95210988060
1494086.7189377	242.32615026555
1511546.6767078	238.83699038269
1529210.6722500	235.36928517186
1547081.0899578	231.89604929388
1565160.3420890	228.36895573986
1583450.8690913	225.26659502213
1601955.1399311	222.02749794964
1620675.6524277	218.58401746825
1639614.9335897	215.55616152082
1658775.5399568	212.57651158462
1678160.0579440	209.39429528468
1697771.1041918	206.46402738034
1717611.3259184	203.58566155308
1737683.4012778	200.57649233555
1757990.0397210	197.88317860663
1778533.9823615	195.01152796213
1799318.0023459	192.34500895731
1820344.9052277	189.59995016737
1841617.5293461	186.95419479973
1863138.7462096	184.43987439708
1884911.4608830	181.78751363628
1906938.6123798	179.24380742794
1929223.1740592	176.65788155585
1951768.1540267	174.34654088350
1974576.5955412	171.94270236570
1997651.5774248	169.46245707468
2020996.2144791	167.11704753427
2044613.6579053	164.84361006962
2068507.0957298	162.50620325410
2092679.7532341	160.33279018093
2117134.8933908	158.14439022766
2141875.8173036	155.88727630934
2166905.8646529	153.76049928983
2192228.4141470	151.69410649467
2217846.8839776	149.55478202692
2243764.7322819	147.35387287030
2269985.4576088	145.47547229594
2296512.5993913	143.47952147910
2323349.7384246	141.43978505671
2350500.4973491	139.46620128240
2377968.5411395	137.58335306150
2405757.5775995	135.62604296075
2433871.3578625	133.67948496394
2462313.6768977	131.85510465957
2491088.3740224	130.00933268778
2520199.3334204	128.17581747097
2549650.4846662	126.38453083227
2579445.8032556	124.58587412206
2609589.3111419	122.79371982861
2640085.0772795	121.08599734213
2670937.2181724	119.37662101991
2702149.8984304	117.61977214658
2733727.3313312	115.95192175735
2765673.7793888	114.23695352682
2797993.5549293	112.61706360273
2830691.0206727	111.01388864443
2863770.5903221	109.42546561286
2897236.7291590	107.81330908781
2931093.9546467	106.34722002967
2965346.8370395	104.78886791770
3000000.0000000	103.36596747316
3035058.1212231	101.94249680938
3070525.9330675	100.56371893093
3106408.2231943	99.274735645603
3142709.8352134	97.962625362324
3179435.6693374	96.764626029011
3216590.6830430	95.535020870810
3254179.8917402	94.341528761588
3292208.3694490	93.070128662715
3330681.2494850	91.769122355777
3369603.7251517	90.449623550936
3408981.0504418	89.104982308328
3448818.5407464	87.790281939991
3489121.5735725	86.407517378087
3529895.5892687	85.114939323838
3571146.0917599	83.755661656542
3612878.6492900	82.452440603700
3655098.8951738	81.160182458957
3697812.5285570	79.881351473137
3741025.3151859	78.594343140233
3784743.0881854	77.326491492569
3828971.7488468	76.106541379767
3873717.2674238	74.865275180800
3918985.6839390	73.663367094176
3964783.1089987	72.441092584776
4011115.7246183	71.244003348213
4057989.7850562	70.093776906302
4105411.6176585	68.886239720821
4153387.6237128	67.751866611011
4201924.2793124	66.614673469707
4251028.1362306	65.484172597106
4300705.8228049	64.346609195077
4350964.0448319	63.236215249188
4401809.5864723	62.109304109655
4453249.3111669	61.044041207005
4505290.1625628	59.941483127741
4557939.1654510	58.867521797625
4611203.4267144	57.804892649767
4665090.1362872	56.736666538007
4719606.5681255	55.688516071400
4774760.0811891	54.636828222075
4830558.1204350	53.599593676935
4887008.2178222	52.557738138993
4944117.9933286	51.539962600223
5001895.1559791	50.513911186758
5060347.5048870	49.521257185365
5119482.9303062	48.502521182331
5179309.4146964	47.490784564472
5239835.0338006	46.529983541567
5301067.9577353	45.513931458978
5363016.4520935	44.539107161274
5425688.8790599	43.559250493161
5489093.6985403	42.602587068658
5553239.4693032	41.640314465841
5618134.8501352	40.689440986125
5683788.6010098	39.796095490967
5750209.5842701	38.870499572274
5817406.7658248	37.991945049552
5885389.2163583	37.079296859631
5954166.1125558	36.180081337745
6023746.7383414	35.281766260954
6094140.4861315	34.372282572107
6165356.8581027	33.449444543439
6237405.4674745	32.552146726392
6310296.0398067	31.657341096919
6384038.4143125	30.762610735097
6458642.5451866	29.880891780483
6534118.5029486	28.965774711768
6610476.4758029	28.067036998876
6687726.7710134	27.165531552247
6765879.8162952	26.247306760016
6844946.1612221	25.336541470636
6924936.4786508	24.430954836086
7005861.5661612	23.524827383667
7087732.3475142	22.615115926943
7170559.8741263	21.726292426126
7254355.3265613	20.824763245929
7339130.0160394	19.916927180139
7424895.3859644	19.021222837689
7511663.0134678	18.113307064166
7599444.6109723	17.192112670946
7688252.0277723	16.274732720486
7778097.2516336	15.365315330333
7868992.4104113	14.430816243648
7960949.7736874	13.499165799091
8053981.7544265	12.562326786741
8148100.9106517	11.611123160281
8243319.9471397	10.645837606204
8339651.7171357	9.6685672467261
8437109.2240885	8.6850487065634
8535705.6234055	7.6846261484597
8635454.2242290	6.7089494886880
8736368.4912323	5.8527175421565
8838462.0464375	5.3332941490651
8941748.6710542	5.6118945634865
9046242.3073398	7.3262334055574
9151957.0604814	9.7522077311380
9258907.2004998	10.262974268887
9367107.1641762	8.5789099326492
9476571.5570001	6.4992898996490
9587315.1551418	4.7503904497230
9699352.9074463	3.3559876351444
9812699.9374514	2.3547316398774
9927371.5454293	1.9572478635776
10043383.210452	2.3093757774865
10160750.592479	3.0870197306650
10279489.534475	4.0252030509751
10399616.064546	5.0175353202611
10521146.398101	6.0292562589887
10644096.940045	7.0482337974432
10768484.286990	8.0890793857696
10894325.229497	9.1360875781371
11021636.754344	10.200331733565
11150436.046815	11.268180027580
11280740.493021	12.362160925876
11412567.682252	13.477140630905
11545935.409342	14.602481684930
11680861.677081	15.763477479564
11817364.698636	16.938826622877
11955462.900017	18.149126036960
12095174.922559	19.368665536768
12236519.625443	20.612578987498
12379516.088236	21.849678347335
12524183.613471	23.049826743444
12670541.729251	24.124238670183
12818610.191887	25.036300629358
12968408.988560	25.810635433071
13119958.340024	26.580069970786
13273278.703333	27.412796579612
13428390.774603	28.163101188663
13585315.491806	28.590549564438
13744074.037595	28.610019355242
13904687.842165	28.587316003189
14067178.586145	28.876211759701
14231568.203525	29.662843572571
14397878.884617	30.822002854516
14566133.079048	32.181211161789
14736353.498794	33.657235554813
14908563.121243	35.189959305105
15082785.192299	36.750784713929
15259043.229517	38.334265003627
15437361.025280	39.934435913626
15617762.650010	41.560412660660
15800272.455416	43.191916432134
15984915.077783	44.850028644656
16171715.441296	46.529263791175
16360698.761405	48.252507291609
16551890.548229	50.032070865320
16745316.610000	51.844163240764
16941003.056544	53.688282973856
17138976.302810	55.583931916352
17339263.072432	57.554019219345
17541890.401336	59.550826355598
17746885.641394	61.622528816377
17954276.464110	63.702436982922
18164090.864361	65.767298731400
18376357.164172	67.917554962889
18591104.016539	70.255519950924
18808360.409300	72.671337263838
19028155.669046	75.253373426551
19250519.465079	77.947681243332
19475481.813417	80.778208907869
19703073.080849	83.667746596237
19933323.989028	86.467614318676
20166265.618623	89.343447794901
20401929.413515	92.516316053223
20640347.185037	95.976119533807
20881551.116271	99.679313105943
21125573.766391	103.44068182086
21372448.075061	107.17976951887
21622207.366878	110.82510230075
21874885.355872	114.10959946084
22130516.150055	117.58905949053
22389134.256028	121.69126891797
22650774.583637	126.37144977425
22915472.450688	131.73973401282
23183263.587708	137.62343202247
23454184.142777	143.98237306234
23728270.686400	150.81500680581
24005560.216446	158.25838782683
24286090.163145	166.50488473611
24569898.394137	175.41884365870
24857023.219585	184.39451399776
25147503.397344	194.45053266341
25441378.138199	205.08322659273
25738687.111150	216.13191304561
26039470.448772	227.29881355198
26343768.752632	240.86002919773
26651623.098767	258.34470620341
26963075.043230	279.27072005518
27278166.627702	302.70338371898
27596940.385161	330.42488844445
27919439.345632	365.08523730673
28245707.041985	406.57567376801
28575787.515822	456.42091791991
28909725.323415	520.70982904893
29247565.541720	601.73805838561
29589353.774468	701.76834044008
29935136.158315	823.77365161863
30284959.369071	954.46987725497
30638870.628004	1073.1943348892
30996917.708210	1120.8677545118
31359148.941062	1044.2037326000
31725613.222739	882.50187733398
32096360.020820	729.01664505805
32471439.380964	627.72145127974
32850901.933666	570.01085858029
33234798.901093	548.79079074484
33623182.103993	523.35220249157
34016103.968697	481.69054906904
34413617.534188	433.54174649677
34815776.459268	388.47709499947
35222635.029797	353.40138061777
35634248.166021	329.84452208640
36050671.429988	316.20386675096
36471961.033044	308.68203475391
36898173.843425	297.21281642899
37329367.393930	278.90236815893
37765599.889690	255.85974404313
38206930.216023	235.52695173377
38653417.946382	219.64009028956
39105123.350400	209.15760186026
39562107.402021	203.17805723228
40024431.787735	200.19680659582
40492158.914903	197.88978012467
40965351.920178	195.94209326986
41444074.678033	194.21024602705
41928391.809381	191.86435390422
42418368.690296	189.05990705579
42914071.460840	185.14685805363
43415567.033991	179.23766754622
43922923.104674	171.47127497374
44436208.158901	163.77933216250
44955491.483011	156.57680151981
45480843.173030	149.95755707140
46012334.144127	143.57229415182
46550036.140189	137.30318836200
47094021.743504	131.41086592221
47644364.384560	126.06485067380
48201138.351958	121.08942551539
48764418.802437	115.90533676206
49334281.771021	110.61178873421
49910804.181283	105.88150382421
50494063.855727	102.67537878315
51084139.526295	102.19129907058
51681110.844992	103.43547480178
52285058.394643	103.57259602507
52896063.699762	100.90242560727
53514209.237567	96.604951630414
54139578.449104	92.282762836961
54772255.750517	88.592364720487
55412326.544439	85.404513144376
56059877.231523	82.250719348760
56714995.222102	78.615715865472
57377768.947991	74.813932108852
58048287.874421	70.871968252505
58726642.512121	66.679367944818
59412924.429527	63.601072456689
60107226.265151	61.363742723426
60809641.740081	63.095941802542
61520265.670634	73.272595595824
62239193.981155	88.913171952111
62966523.716962	96.215552536908
63702353.057452	95.219518000880
64446781.329348	90.585557349210
65199909.020110	85.100263717060
65961837.791498	80.222546249585
66732670.493297	76.369903809396
67512511.177196	73.224920159206
68301465.110839	70.278928156679
69099638.792031	67.505943661129
69907139.963113	64.815618235518
70724077.625510	62.327410125676
71550562.054440	60.052814366417
72386704.813803	57.976940158754
73232618.771238	55.961725889173
74088418.113362	53.987002503592
74954218.361178	52.117909913444
75830136.385675	50.446937746842
76716290.423601	49.068788103598
77612800.093421	48.171916672094
78519786.411469	48.386298945533
79437371.808278	49.182705789299
80365680.145113	48.741797007685
81304836.730682	47.258941922120
82254968.338059	45.523382283768
83216203.221793	43.820801675689
84188671.135220	42.211331396958
85172503.347978	40.687704076592
86167832.663729	39.270799014352
87174793.438082	37.955602176243
88193521.596734	36.715623050391
89224154.653812	35.518571384302
90266831.730441	34.358865070652
91321693.573519	33.186615141544
92388882.574720	32.054156504395
93468542.789712	30.982295264560
94560819.957603	29.997781316614
95665861.520614	29.051101427155
96783816.643983	28.114608640557
97914836.236098	27.131317889053
99059072.968867	26.039046147062
100216681.29833	24.893236806269
101387817.48551	23.739451864480
102572639.61750	22.582131313281
103771307.62879	21.549305059674
104983983.32291	20.686203536763
106210830.39418	20.064459517722
107452014.44990	19.811575725593
108707703.03266	19.667609641789
109978065.64292	19.417292390590
111263273.76199	19.494074704405
112563500.87507	19.850896411286
113878922.49473	20.053875953778
115209716.18459	19.994572775973
116556061.58328	19.583578325866
117918140.42871	19.116525845333
119296136.58256	18.786267815251
120690236.05515	18.700768046114
122100627.03051	18.887488337124
123527499.89179	19.220281533860
124971047.24699	18.355378487671
126431463.95491	17.038380388148
127908947.15150	16.579943648774
129403696.27642	15.312829612979
130915913.10001	15.681467576599
132445801.75051	14.738525765618
133993568.74160	13.804641133689
135559423.00029	12.797855170540
137143575.89512	11.637653268409
138746241.26469	10.482562629356
140367635.44652	9.3985760717409
142007977.30629	8.3595759185254
143667488.26731	7.3998681504937
145346392.34047	6.4716811560815
147044916.15448	5.5329239547249
148763288.98641	4.6477053201832
150501742.79269	3.9251295344479
152260512.24040	3.6276058008320
154039834.73894	3.9536931914725
155839950.47210	4.6709743507432
157661102.43045	5.5253080719952
159503536.44418	6.4902522473416
161367501.21624	7.5498436545316
163253248.35594	8.9615882149884
165161032.41292	9.7868358074469
167091110.91148	8.7418124614658
169043744.38536	7.3069573404657
171019196.41292	6.5309708621320
173017733.65269	5.4750769911586
175039625.87941	4.1171380787144
177085146.02039	3.2317362749420
179154570.19239	3.1620722809895
181248177.73888	3.7871794786153
183366251.26777	4.7256440300701
185509076.68949	5.5945634342153
187676943.25568	6.1174834175222
189870143.59817	6.5176440017403
192088973.76847	7.2052843595142
194333733.27781	8.0586163850119
196604725.13747	8.8836339450084
198902255.89978	9.7149441471302
201226635.69941	10.630027294557
203578178.29530	11.618347370840
205957201.11299	12.688398962737
208364025.28746	13.824258234630
210798975.70648	15.018226202535
213262381.05449	16.055637523652
215754573.85694	16.623320681988
218275890.52518	17.496833644806
220826671.40189	18.716610154990
223407260.80699	20.173806463802
226018007.08416	21.615747662026
228659262.64781	22.713642608679
231331384.03072	23.184552157748
234034731.93207	24.226605816493
236769671.26624	26.014379519082
239536571.21198	27.769562820319
242335805.26229	28.988179237366
245167751.27482	29.336555690698
248032791.52288	29.996989938836
250931312.74706	29.960690346362
253863706.20738	29.214438274303
256830367.73617	27.074630407441
259831697.79147	25.718764667983
262868101.51106	25.739749462131
265939988.76722	23.052669962441
269047774.22198	20.614508426688
272191877.38315	20.053437667669
275372722.66090	20.594929935590
278590739.42509	21.054129612684
281846362.06323	21.718175338737
285140030.03907	21.959305148211
288472187.95196	22.296159579880
291843285.59687	24.260101143278
295253778.02508	24.200864346560
298704125.60561	23.215743178251
302194794.08739	22.388854403902
305726254.66209	22.001380027848
309298984.02778	22.054232873010
312913464.45319	22.565115479580
316570183.84291	23.538170021820
320269635.80317	24.914570141580
324012319.70853	26.368815284068
327798740.76925	27.808238055352
331629410.09947	29.264555239539
335504844.78628	30.710732164196
339425567.95944	32.145031959031
343392108.86202	33.522450602049
347405002.92188	34.606360913795
351464791.82386	35.354914158591
355572023.58301	36.593603384714
359727252.61845	38.287134469818
363931039.82831	39.850461974247
