!Siglent Technologies,SNA5002A,SNA5XCED6R0121,V1.0.0.2.13
!Date: 2026-01-30 16:16:31
!Channel 1
!Trace1
Frequency,S11(DB),S11(DEG)
1.470367055181e+04,6.097524761339e+01,5.902937381185e+01
1.471221460573e+04,6.083792432149e+01,5.849720769980e+01
1.472076362444e+04,6.086729533595e+01,5.943847735593e+01
1.472931761085e+04,6.117984680002e+01,5.886584852910e+01
1.473787656784e+04,6.131047477490e+01,5.665229561275e+01
1.474644049829e+04,6.098587541302e+01,5.954786080948e+01
1.475500940509e+04,6.095804799486e+01,5.940874909601e+01
1.476358329114e+04,6.088894882496e+01,5.977125546844e+01
1.477216215933e+04,6.093597066935e+01,5.904120667963e+01
1.478074601256e+04,6.093038815948e+01,5.873651775988e+01
1.478933485372e+04,6.091377537130e+01,5.965821142770e+01
1.479792868571e+04,6.095614012482e+01,5.890750492657e+01
1.480652751142e+04,6.096588777132e+01,5.942715526979e+01
1.481513133377e+04,6.097572449384e+01,5.807788668671e+01
1.482374015566e+04,6.115436069086e+01,5.827153324042e+01
1.483235397999e+04,6.102825768785e+01,5.826337431681e+01
1.484097280966e+04,6.117521767934e+01,5.977623625589e+01
1.484959664759e+04,6.122561185839e+01,5.857834966537e+01
1.485822549668e+04,6.064091368178e+01,5.201693300082e+01
1.486685935986e+04,6.053825184325e+01,5.144145025039e+01
1.487549824002e+04,6.119954448047e+01,5.634510631574e+01
1.488414214010e+04,6.122785627956e+01,5.631567516335e+01
1.489279106299e+04,6.117892569177e+01,5.759873456829e+01
1.490144501163e+04,6.134662677407e+01,5.801983816348e+01
1.491010398893e+04,6.139931937805e+01,5.780845784022e+01
1.491876799782e+04,6.145561437722e+01,5.722941528820e+01
1.492743704122e+04,6.135072514747e+01,5.752813372615e+01
1.493611112205e+04,6.162050737950e+01,5.770511575099e+01
1.494479024324e+04,6.140464992044e+01,5.726999601947e+01
1.495347440772e+04,6.160720920806e+01,5.764836587661e+01
1.496216361842e+04,6.153012463707e+01,5.715411741258e+01
1.497085787828e+04,6.182446274465e+01,5.735073774378e+01
1.497955719022e+04,6.162305539673e+01,5.647986110326e+01
1.498826155719e+04,6.160744891618e+01,5.675264286368e+01
1.499697098211e+04,6.127764493515e+01,5.948579756412e+01
1.500568546794e+04,6.123388957836e+01,5.949631101212e+01
1.501440501760e+04,6.190477114034e+01,5.644894998088e+01
1.502312963405e+04,6.148885624276e+01,5.995430831320e+01
1.503185932023e+04,6.157923687041e+01,5.790205913931e+01
1.504059407907e+04,6.184073318065e+01,5.571665707106e+01
1.504933391354e+04,6.235395624379e+01,5.460929991187e+01
1.505807882658e+04,6.213497766826e+01,5.440369763820e+01
1.506682882114e+04,6.214161372147e+01,5.531714227468e+01
1.507558390017e+04,6.200348084638e+01,5.498453246879e+01
1.508434406663e+04,6.195407397602e+01,5.391779588435e+01
1.509310932348e+04,6.201300214303e+01,5.463132153042e+01
1.510187967366e+04,6.214498416711e+01,5.408369512697e+01
1.511065512015e+04,6.206375402543e+01,5.433345207420e+01
1.511943566590e+04,6.214285949851e+01,5.270214462661e+01
1.512822131388e+04,6.203650264086e+01,5.278503908358e+01
1.513701206705e+04,6.205680965242e+01,5.311662038181e+01
1.514580792838e+04,6.232139987606e+01,5.430102835535e+01
1.515460890083e+04,6.213872729744e+01,5.585888949577e+01
1.516341498738e+04,6.207213489665e+01,5.604927190905e+01
1.517222619100e+04,6.224591638394e+01,5.370051664700e+01
1.518104251466e+04,6.217620049550e+01,5.288198121127e+01
1.518986396134e+04,6.213101995081e+01,5.129241202031e+01
1.519869053400e+04,6.216284420185e+01,5.554177152489e+01
1.520752223564e+04,6.225487511043e+01,5.622132767872e+01
1.521635906924e+04,6.235512581308e+01,5.287456119502e+01
1.522520103776e+04,6.228766341329e+01,5.149757276995e+01
1.523404814421e+04,6.224057205641e+01,5.231681886713e+01
1.524290039156e+04,6.248703143825e+01,5.141467794478e+01
1.525175778280e+04,6.238684444480e+01,5.146660822139e+01
1.526062032092e+04,6.246152405671e+01,5.104340765529e+01
1.526948800891e+04,6.245784586500e+01,5.154849616253e+01
1.527836084976e+04,6.249981274163e+01,5.085341555325e+01
1.528723884647e+04,6.245811622727e+01,5.105276223544e+01
1.529612200204e+04,6.254837345011e+01,5.149812387133e+01
1.530501031945e+04,6.224749128322e+01,4.869530532275e+01
1.531390380172e+04,6.256932577971e+01,4.849187987694e+01
1.532280245184e+04,6.255596197129e+01,5.089564455245e+01
1.533170627281e+04,6.271921834559e+01,5.097288230240e+01
1.534061526765e+04,6.249910298389e+01,5.067416238491e+01
1.534952943934e+04,6.275300970266e+01,5.028094117039e+01
1.535844879092e+04,6.270757064758e+01,5.042858003314e+01
1.536737332538e+04,6.277973692120e+01,5.103728606925e+01
1.537630304573e+04,6.284410308490e+01,5.025111057800e+01
1.538523795499e+04,6.274239764299e+01,5.156598257116e+01
1.539417805618e+04,6.294472878012e+01,5.106658668549e+01
1.540312335231e+04,6.314510156362e+01,5.303836339363e+01
1.541207384640e+04,6.300404369289e+01,5.164071126762e+01
1.542102954146e+04,6.298862638817e+01,5.106369426245e+01
1.542999044054e+04,6.294648317573e+01,5.061453269109e+01
1.543895654663e+04,6.276791020611e+01,5.078257250189e+01
1.544792786278e+04,6.285799628221e+01,5.180227322901e+01
1.545690439202e+04,6.305392670095e+01,5.165726033364e+01
1.546588613735e+04,6.312843398560e+01,5.115732869582e+01
1.547487310183e+04,6.323144943169e+01,5.034527041623e+01
1.548386528849e+04,6.142029549469e+01,4.625566159656e+01
1.549286270035e+04,6.134151044085e+01,4.576524251217e+01
1.550186534045e+04,6.330983978108e+01,5.011829062611e+01
1.551087321184e+04,6.141082806804e+01,4.746108588174e+01
1.551988631754e+04,6.130172616611e+01,4.822004801984e+01
1.552890466061e+04,6.343692511656e+01,5.025508969274e+01
1.553792824409e+04,6.332215602042e+01,4.872663436593e+01
1.554695707102e+04,6.327781268448e+01,4.980076564775e+01
1.555599114444e+04,6.347749038071e+01,4.933520976798e+01
1.556503046742e+04,6.351441547262e+01,5.013961821257e+01
1.557407504299e+04,6.233138169074e+01,5.333662954577e+01
1.558312487421e+04,6.210079360652e+01,5.363338874195e+01
1.559217996413e+04,6.370303756667e+01,4.940361653989e+01
1.560124031581e+04,6.354242391336e+01,4.913585026296e+01
1.561030593231e+04,6.360124329925e+01,4.873947436082e+01
1.561937681669e+04,6.358982820179e+01,4.876274445392e+01
1.562845297200e+04,6.339325492908e+01,4.781565995444e+01
1.563753440132e+04,6.349835039198e+01,4.806492151009e+01
1.564662110770e+04,6.370500664480e+01,4.678575837514e+01
1.565571309421e+04,6.376867570818e+01,4.672620212583e+01
1.566481036392e+04,6.356310646944e+01,4.808844459215e+01
1.567391291989e+04,6.344805227090e+01,4.634278904010e+01
1.568302076521e+04,6.358197893217e+01,4.684200978976e+01
1.569213390295e+04,6.360227566571e+01,4.729402624934e+01
1.570125233617e+04,6.371136618697e+01,4.242014669519e+01
1.571037606796e+04,6.355493568508e+01,4.281076053713e+01
1.571950510140e+04,6.377288768122e+01,4.785853291852e+01
1.572863943957e+04,6.363798572054e+01,4.598110772370e+01
1.573777908554e+04,6.374948332241e+01,4.660279064391e+01
1.574692404241e+04,6.371169077505e+01,4.706091821727e+01
1.575607431325e+04,6.364968837322e+01,4.629499371180e+01
1.576522990117e+04,6.364369586178e+01,4.576324586911e+01
1.577439080924e+04,6.374002455375e+01,4.612776604386e+01
1.578355704056e+04,6.350931077241e+01,4.536081732395e+01
1.579272859822e+04,6.369833661335e+01,4.581971432764e+01
1.580190548531e+04,6.386290298120e+01,4.620955456893e+01
1.581108770495e+04,6.357397316290e+01,4.625411297920e+01
1.582027526021e+04,6.366250503321e+01,4.510492420842e+01
1.582946815421e+04,6.379734220736e+01,4.501613954643e+01
1.583866639004e+04,6.368174587098e+01,4.561365771790e+01
1.584786997081e+04,6.387808650496e+01,4.369245303576e+01
1.585707889962e+04,6.399492598135e+01,4.429018924456e+01
1.586629317959e+04,6.395555698750e+01,4.410311170114e+01
1.587551281382e+04,6.387580557779e+01,4.432986673813e+01
1.588473780542e+04,6.398190889781e+01,4.449359317004e+01
1.589396815751e+04,6.404989627346e+01,4.345660564658e+01
1.590320387321e+04,6.395112422991e+01,4.426311372410e+01
1.591244495561e+04,6.399382613855e+01,4.352436322171e+01
1.592169140786e+04,6.396751250321e+01,4.428449435746e+01
1.593094323306e+04,6.418756153143e+01,4.369313937666e+01
1.594020043434e+04,6.401024263738e+01,4.266712026185e+01
1.594946301483e+04,6.417045153662e+01,4.163198334911e+01
1.595873097764e+04,6.392083601057e+01,4.007693381413e+01
1.596800432591e+04,6.402194036905e+01,4.097937036084e+01
1.597728306276e+04,6.396527866534e+01,4.247497405875e+01
1.598656719133e+04,6.409238576930e+01,4.190411362505e+01
1.599585671476e+04,6.458890162224e+01,4.569441293135e+01
1.600515163616e+04,6.486777991543e+01,4.637382615362e+01
1.601445195869e+04,6.466875856864e+01,4.508512770078e+01
1.602375768548e+04,6.422158112995e+01,4.026628513099e+01
1.603306881966e+04,6.543759289665e+01,4.615475606573e+01
1.604238536439e+04,6.446302275542e+01,4.095255054612e+01
1.605170732281e+04,6.439687077216e+01,4.123702987807e+01
1.606103469806e+04,6.429021301355e+01,4.013018616485e+01
1.607036749328e+04,6.468472694118e+01,3.999999161954e+01
1.607970571164e+04,6.444756746597e+01,3.959260603419e+01
1.608904935628e+04,6.451587565632e+01,3.835559680262e+01
1.609839843035e+04,6.455645462773e+01,3.822247626061e+01
1.610775293701e+04,6.464052846321e+01,3.888221139948e+01
1.611711287942e+04,6.456082646854e+01,3.894094047107e+01
1.612647826073e+04,6.460211469913e+01,3.779704381808e+01
1.613584908410e+04,6.451913579309e+01,3.671445721312e+01
1.614522535270e+04,6.467756646721e+01,3.783644035735e+01
1.615460706969e+04,6.454818785289e+01,3.714845870808e+01
1.616399423824e+04,6.590786193438e+01,2.509149232580e+01
1.617338686151e+04,6.476619600005e+01,3.722660506433e+01
1.618278494268e+04,6.359426399896e+01,4.701407355530e+01
1.619218848491e+04,6.497087722975e+01,3.659322710168e+01
1.620159749139e+04,6.494347288642e+01,3.661679199682e+01
1.621101196527e+04,6.490349330802e+01,3.648527992452e+01
1.622043190975e+04,6.486916088687e+01,3.631561532783e+01
1.622985732800e+04,6.460302305495e+01,4.661247912942e+01
1.623928822320e+04,6.464539875087e+01,4.622158597619e+01
1.624872459853e+04,6.458262910219e+01,3.601794701206e+01
1.625816645718e+04,6.489642443687e+01,3.466661385094e+01
1.626761380233e+04,6.499242413274e+01,3.483673653609e+01
1.627706663718e+04,6.490443417375e+01,3.363965141861e+01
1.628652496491e+04,6.523133409375e+01,3.484935316789e+01
1.629598878871e+04,6.499074751244e+01,3.342071301295e+01
1.630545811178e+04,6.508862612129e+01,3.401293004658e+01
1.631493293731e+04,6.509960718789e+01,3.238918047492e+01
1.632441326851e+04,6.487951250279e+01,3.251240471030e+01
1.633389910856e+04,6.526720512378e+01,3.211638053091e+01
1.634339046068e+04,6.531625945582e+01,3.235320460835e+01
1.635288732806e+04,6.532537307685e+01,3.216735945986e+01
1.636238971391e+04,6.536768057394e+01,3.364092930170e+01
1.637189762143e+04,6.541557506709e+01,3.347726651086e+01
1.638141105384e+04,6.521747199564e+01,3.499570320728e+01
1.639093001434e+04,6.558938919186e+01,3.654104784942e+01
1.640045450615e+04,6.573951533807e+01,3.590418070258e+01
1.640998453248e+04,6.558292879372e+01,3.337389560922e+01
1.641952009654e+04,6.542725172314e+01,3.404554877060e+01
1.642906120156e+04,6.554641851153e+01,3.442313978364e+01
1.643860785076e+04,6.558803575223e+01,3.295358556549e+01
1.644816004735e+04,6.556905582136e+01,3.311954386707e+01
1.645771779456e+04,6.483644627637e+01,3.929838184696e+01
1.646728109562e+04,6.512326107303e+01,3.609142253133e+01
1.647684995375e+04,6.565968580091e+01,2.998953716696e+01
1.648642437218e+04,6.509425922570e+01,3.990702500938e+01
1.649600435414e+04,6.521627368356e+01,4.095519025963e+01
1.650558990287e+04,6.575035013907e+01,3.241298306784e+01
1.651518102160e+04,6.557161297002e+01,2.725865076383e+01
1.652477771356e+04,6.596114855932e+01,3.333072159637e+01
1.653437998200e+04,6.519877854695e+01,2.737721528616e+01
1.654398783016e+04,6.617575619629e+01,3.265686470358e+01
1.655360126127e+04,6.608165828359e+01,3.151785503261e+01
1.656322027858e+04,6.608442600026e+01,3.061863923402e+01
1.657284488535e+04,6.625787365374e+01,3.019176078707e+01
1.658247508481e+04,6.506502072975e+01,2.952750895996e+01
1.659211088021e+04,6.516728417716e+01,2.935901180701e+01
1.660175227481e+04,6.608792486042e+01,3.120135071641e+01
1.661139927187e+04,6.606820891203e+01,3.156188302592e+01
1.662105187463e+04,6.600057148959e+01,2.977286744036e+01
1.663071008635e+04,6.605548677863e+01,2.907465534540e+01
1.664037391030e+04,6.597418306692e+01,2.934649487171e+01
1.665004334973e+04,6.553787102288e+01,3.122508546063e+01
1.665971840791e+04,6.560680522190e+01,2.869359557118e+01
1.666939908810e+04,6.592149611782e+01,2.842800093524e+01
1.667908539357e+04,6.543755965360e+01,2.627071520371e+01
1.668877732759e+04,6.523761184582e+01,2.731479628637e+01
1.669847489343e+04,6.610433834323e+01,2.669398759955e+01
1.670817809436e+04,6.622742315760e+01,2.832811196326e+01
1.671788693365e+04,6.628337412805e+01,2.684156161231e+01
1.672760141459e+04,6.629256978628e+01,2.862616949232e+01
1.673732154044e+04,6.597405217557e+01,2.698138970035e+01
1.674704731450e+04,6.567534113817e+01,3.115180866124e+01
1.675677874004e+04,6.582049306884e+01,3.209954100238e+01
1.676651582035e+04,6.630753888243e+01,2.574971998934e+01
1.677625855871e+04,6.593234221671e+01,2.638697706089e+01
1.678600695841e+04,6.538430458112e+01,1.696218325598e+01
1.679576102274e+04,6.523301527628e+01,1.771400481061e+01
1.680552075499e+04,6.651743862863e+01,3.629973650194e+01
1.681528615845e+04,6.666655090187e+01,3.238439947627e+01
1.682505723643e+04,6.613500321432e+01,2.662865066771e+01
1.683483399221e+04,6.632506722759e+01,2.482267395453e+01
1.684461642910e+04,6.624062016055e+01,2.669510901274e+01
1.685440455040e+04,6.632462071185e+01,2.585883253937e+01
1.686419835942e+04,6.607779119452e+01,2.552304280615e+01
1.687399785944e+04,6.646829878285e+01,2.423952898128e+01
1.688380305380e+04,6.620505839454e+01,2.275983714703e+01
1.689361394578e+04,6.624515111904e+01,2.340616156366e+01
1.690343053871e+04,6.634140945100e+01,2.316082797609e+01
1.691325283589e+04,6.584258704386e+01,2.049259433815e+01
1.692308084064e+04,6.598678686845e+01,2.368327740863e+01
1.693291455628e+04,6.618217056622e+01,2.132521936761e+01
1.694275398613e+04,6.634972990609e+01,2.175875828591e+01
1.695259913350e+04,6.610472596036e+01,2.297128369359e+01
1.696245000172e+04,6.624778074461e+01,2.079809184089e+01
1.697230659411e+04,6.619923482858e+01,2.310048641653e+01
1.698216891401e+04,6.595696139575e+01,2.240001832114e+01
1.699203696473e+04,6.609315109714e+01,2.016838182899e+01
1.700191074960e+04,6.630492069978e+01,2.017182726734e+01
1.701179027197e+04,6.716188512278e+01,1.534780778328e+01
1.702167553516e+04,6.632205051727e+01,1.739753708240e+01
1.703156654250e+04,6.666560631000e+01,1.298357087251e+01
1.704146329735e+04,6.635830683870e+01,1.808829388974e+01
1.705136580303e+04,6.649986088194e+01,2.035196045799e+01
1.706127406289e+04,6.662245524278e+01,1.798638947147e+01
1.707118808027e+04,6.631485302819e+01,5.709926356537e+00
1.708110785852e+04,6.620475489201e+01,5.162816250305e+00
1.709103340098e+04,6.634878167754e+01,1.594656856091e+01
1.710096471101e+04,6.675780805960e+01,1.573253087533e+01
1.711090179196e+04,6.579846039565e+01,3.024071712271e+00
1.712084464717e+04,6.631910028182e+01,1.654669319143e+01
1.713079328001e+04,6.750144554168e+01,2.933656029391e+01
1.714074769383e+04,6.647242392117e+01,1.704715835322e+01
1.715070789199e+04,6.858757973775e+01,2.979415248617e+01
1.716067387786e+04,6.869412057476e+01,3.172865738225e+01
1.717064565479e+04,6.663957323090e+01,1.278230780105e+01
1.718062322615e+04,6.667110750999e+01,1.336173947447e+01
1.719060659531e+04,6.692716347396e+01,1.364854967818e+01
1.720059576563e+04,6.674466612492e+01,1.362494785001e+01
1.721059074049e+04,6.697334553619e+01,1.366183014141e+01
1.722059152327e+04,6.675824642966e+01,1.119239481841e+01
1.723059811733e+04,6.683784163453e+01,9.891722095204e+00
1.724061052605e+04,6.684753173386e+01,1.083881117857e+01
1.725062875281e+04,6.684259858421e+01,9.207775782649e+00
1.726065280099e+04,6.676710938581e+01,9.519397568404e+00
1.727068267398e+04,6.692454448306e+01,9.268668520516e+00
1.728071837516e+04,6.687837620423e+01,7.844683008910e+00
1.729075990792e+04,6.548507676995e+01,1.847806769220e+01
1.730080727563e+04,6.560909297004e+01,2.040845444995e+01
1.731086048171e+04,6.672403072384e+01,6.967939127850e+00
1.732091952953e+04,6.692691333418e+01,6.563609439464e+00
1.733098442249e+04,6.690918594446e+01,5.171120700362e+00
1.734105516400e+04,6.688351597914e+01,6.814422136533e+00
1.735113175744e+04,6.685401145680e+01,6.042109615634e+00
1.736121420622e+04,6.698475688850e+01,1.293371068527e+01
1.737130251373e+04,6.740197499276e+01,8.748190445791e+00
1.738139668340e+04,6.743553702095e+01,8.869551606292e+00
1.739149671861e+04,6.716987392456e+01,8.347674245786e+00
1.740160262278e+04,6.746875189406e+01,8.424857246936e+00
1.741171439933e+04,6.757700610162e+01,8.443803892533e+00
1.742183205165e+04,6.743389041585e+01,7.656401041689e+00
1.743195558317e+04,6.758905992090e+01,8.044629502202e+00
1.744208499731e+04,6.770764902940e+01,6.062277579875e+00
1.745222029747e+04,6.759766625436e+01,5.812076993700e+00
1.746236148709e+04,6.704182058897e+01,3.963414619535e+00
1.747250856958e+04,6.699627959704e+01,5.995615949565e+00
1.748266154837e+04,6.734924120550e+01,4.774712299996e+00
1.749282042688e+04,6.758281228183e+01,5.711404094122e+00
1.750298520854e+04,6.755447963260e+01,5.783726719829e+00
1.751315589679e+04,6.782771336710e+01,7.682074485623e+00
1.752333249505e+04,6.760039985476e+01,3.196722673671e+00
1.753351500676e+04,6.747395903349e+01,5.541565386544e+00
1.754370343536e+04,6.745469622093e+01,4.647641697959e+00
1.755389778427e+04,6.745677360323e+01,3.404838284691e+00
1.756409805696e+04,6.744626938268e+01,3.763685649789e+00
1.757430425684e+04,6.762605539582e+01,2.855201792336e+00
1.758451638738e+04,6.756599568092e+01,3.167076267351e+00
1.759473445202e+04,6.750386277706e+01,4.061728536009e+00
1.760495845419e+04,6.713086594117e+01,3.915011828875e-01
1.761518839737e+04,6.694603413681e+01,-1.144036782813e+00
1.762542428498e+04,6.750353559308e+01,1.121277657561e+00
1.763566612050e+04,6.745772331863e+01,7.953657542497e-01
1.764591390738e+04,6.735465134928e+01,5.769133771745e-01
1.765616764907e+04,6.812595201811e+01,8.328953549418e+00
1.766642734904e+04,6.817428649173e+01,6.769675219351e+00
1.767669301075e+04,6.704396518118e+01,2.079182123127e-01
1.768696463766e+04,6.845809088786e+01,7.859684012542e+00
1.769724223323e+04,6.845811657986e+01,7.774538205643e+00
1.770752580095e+04,6.729353935059e+01,-1.333814895817e+00
1.771781534427e+04,6.740114433664e+01,1.188931390655e+00
1.772811086667e+04,6.717456846091e+01,6.287524995272e-01
1.773841237162e+04,6.752891268823e+01,1.693875715825e-01
1.774871986260e+04,6.751604043668e+01,4.607216298267e-01
1.775903334309e+04,6.720018362009e+01,-2.417992437520e+00
1.776935281658e+04,6.757925766690e+01,-6.753779889946e-01
1.777967828653e+04,6.747676754880e+01,-5.985309327966e-01
1.779000975643e+04,6.740964206545e+01,-2.076498035829e+00
1.780034722978e+04,6.733159217448e+01,-1.296817335768e+00
1.781069071007e+04,6.759824144923e+01,-8.936090498355e-01
1.782104020077e+04,6.762732934367e+01,-1.597044732037e+00
1.783139570538e+04,6.492873416715e+01,9.742895751914e+00
1.784175722741e+04,6.695445726496e+01,1.386393133223e+00
1.785212477033e+04,6.848489398045e+01,-2.301914837303e+01
1.786249833767e+04,6.722490466499e+01,-4.346074496207e+00
1.787287793290e+04,6.704485506091e+01,-4.040959934695e+00
1.788326355955e+04,6.711881592194e+01,-6.101954244844e+00
1.789365522110e+04,6.705528711384e+01,-5.589174855393e+00
1.790405292108e+04,6.698094603141e+01,-5.114292723645e+00
1.791445666298e+04,6.696245706175e+01,-5.973516313850e+00
1.792486645032e+04,6.690486795162e+01,-5.984760581832e+00
1.793528228661e+04,6.710981299263e+01,-6.086027424224e+00
1.794570417536e+04,6.693827990253e+01,-8.743720030779e+00
1.795613212010e+04,6.697797147066e+01,-8.887143390704e+00
1.796656612434e+04,6.564377699830e+01,-1.336827876567e+01
1.797700619161e+04,6.646676523525e+01,-1.137309336528e+01
1.798745232542e+04,6.790101360808e+01,-9.248560929600e+00
1.799790452930e+04,6.665617299382e+01,-9.939544742362e+00
1.800836280678e+04,6.653425558379e+01,-7.868121608310e+00
1.801882716139e+04,6.712974845172e+01,-1.075574789652e+01
1.802929759666e+04,6.692857066261e+01,-1.068560449601e+01
1.803977411612e+04,6.700957893693e+01,-9.289972877272e+00
1.805025672331e+04,6.680092316494e+01,-1.054476913197e+01
1.806074542176e+04,6.681158921990e+01,-9.212986425559e+00
1.807124021502e+04,6.680814553926e+01,-1.048683777673e+01
1.808174110663e+04,6.678137741817e+01,-1.090319992941e+01
1.809224810013e+04,6.659507592924e+01,-1.190541789704e+01
1.810276119906e+04,6.681486677611e+01,-1.229965957254e+01
1.811328040697e+04,6.678497411985e+01,-1.286420337475e+01
1.812380572742e+04,6.667238028254e+01,-1.372325106102e+01
1.813433716396e+04,6.669067017863e+01,-1.459916741788e+01
1.814487472013e+04,6.617785277826e+01,-1.149128306632e+01
1.815541839950e+04,6.632455219634e+01,-1.075232389484e+01
1.816596820562e+04,6.672805503176e+01,-1.594788314875e+01
1.817652414206e+04,6.676894413577e+01,-1.460863999747e+01
1.818708621237e+04,6.607505203127e+01,-9.768443265153e+00
1.819765442013e+04,6.596030522602e+01,-1.062887937627e+01
1.820822876889e+04,6.648410668195e+01,-1.805549711482e+01
1.821880926222e+04,6.673221065191e+01,-1.770297892230e+01
1.822939590370e+04,6.675600375643e+01,-2.202093339307e+01
1.823998869690e+04,6.649731671507e+01,-2.240105779395e+01
1.825058764539e+04,6.664841421661e+01,-1.935015407098e+01
1.826119275275e+04,6.631919372085e+01,-2.222277750020e+01
1.827180402256e+04,6.648494487936e+01,-2.204576933939e+01
1.828242145839e+04,6.681837942558e+01,-2.067598160757e+01
1.829304506384e+04,6.625925704140e+01,-2.169805478127e+01
1.830367484249e+04,6.614461306675e+01,-1.993775069392e+01
1.831431079792e+04,6.639926575444e+01,-2.286739505431e+01
1.832495293373e+04,6.628678583366e+01,-2.172344499991e+01
1.833560125349e+04,6.626965205314e+01,-2.150243524339e+01
1.834625576082e+04,6.637653787793e+01,-2.163184985366e+01
1.835691645930e+04,6.645624471119e+01,-2.313338610629e+01
1.836758335254e+04,6.622106217203e+01,-1.819495723132e+01
1.837825644412e+04,6.619055581911e+01,-1.741273542110e+01
1.838893573766e+04,6.689488066664e+01,-2.091291614789e+01
1.839962123675e+04,6.694893748414e+01,-2.226579064809e+01
1.841031294501e+04,6.666179358648e+01,-2.643657730731e+01
1.842101086603e+04,6.668664877406e+01,-2.819273276622e+01
1.843171500344e+04,6.685958401018e+01,-2.079745560585e+01
1.844242536084e+04,6.642732467846e+01,-2.850098307687e+01
1.845314194185e+04,6.611798468180e+01,-3.036268901443e+01
1.846386475008e+04,6.662572492885e+01,-2.244566728929e+01
1.847459378915e+04,6.664318797554e+01,-2.408108067322e+01
1.848532906269e+04,6.659185506288e+01,-2.251746274047e+01
1.849607057431e+04,6.679513924165e+01,-2.155085038685e+01
1.850681832764e+04,6.677298405294e+01,-2.329846311593e+01
1.851757232631e+04,6.690073377165e+01,-1.602704436871e+01
1.852833257394e+04,6.647830693906e+01,-1.813685962343e+01
1.853909907418e+04,6.677425642450e+01,-2.522386897290e+01
1.854987183064e+04,6.659181363882e+01,-2.451993272214e+01
1.856065084697e+04,6.689006311836e+01,-2.341790066307e+01
1.857143612681e+04,6.654719889266e+01,-2.456164916149e+01
1.858222767379e+04,6.635165361219e+01,-2.572397297484e+01
1.859302549155e+04,6.629778870714e+01,-2.596444844038e+01
1.860382958374e+04,6.610700844199e+01,-2.949462543566e+01
1.861463995401e+04,6.562752420569e+01,-2.952991142044e+01
1.862545660600e+04,6.568566046236e+01,-2.623101588274e+01
1.863627954336e+04,6.650980856834e+01,-2.522147590243e+01
1.864710876975e+04,6.642901427119e+01,-2.626895658319e+01
1.865794428882e+04,6.638331566699e+01,-2.702906002904e+01
1.866878610423e+04,6.641945089644e+01,-2.679890038575e+01
1.867963421963e+04,6.623496103939e+01,-2.851434692854e+01
1.869048863869e+04,6.636148388793e+01,-2.712051375256e+01
1.870134936506e+04,6.646546931886e+01,-2.887213967935e+01
1.871221640242e+04,6.620019775631e+01,-2.960980062126e+01
1.872308975443e+04,6.627815557324e+01,-2.838499285886e+01
1.873396942477e+04,6.634365002900e+01,-2.731432414772e+01
1.874485541709e+04,6.618976333604e+01,-2.789905256200e+01
1.875574773508e+04,6.633726412685e+01,-2.989862042608e+01
1.876664638241e+04,6.554247037545e+01,-3.366754388945e+01
1.877755136277e+04,6.544166286724e+01,-3.534330960575e+01
1.878846267982e+04,6.636023959787e+01,-2.761866013414e+01
1.879938033725e+04,6.510315691042e+01,-3.323638605516e+01
1.881030433875e+04,6.630380963842e+01,-3.202048174692e+01
1.882123468800e+04,6.750923986896e+01,-2.630985711525e+01
1.883217138869e+04,6.607962773828e+01,-2.855784809557e+01
1.884311444451e+04,6.585860760715e+01,-2.980068264415e+01
1.885406385916e+04,6.606225261510e+01,-3.066633951489e+01
1.886501963632e+04,6.579253795883e+01,-3.116253473560e+01
1.887598177971e+04,6.588563712388e+01,-2.911311746862e+01
1.888695029300e+04,6.564045678051e+01,-2.964250080646e+01
1.889792517992e+04,6.592276702742e+01,-3.032965028814e+01
1.890890644416e+04,6.544970537165e+01,-2.915173198457e+01
1.891989408942e+04,6.559071397925e+01,-2.980739540190e+01
1.893088811942e+04,6.560616497741e+01,-3.240678256016e+01
1.894188853786e+04,6.563157944433e+01,-3.062212983000e+01
1.895289534846e+04,6.541501967070e+01,-3.063787674966e+01
1.896390855493e+04,6.494150374589e+01,-2.505546980540e+01
1.897492816099e+04,6.500319226842e+01,-2.535709136039e+01
1.898595417036e+04,6.549289407768e+01,-3.143038746280e+01
1.899698658675e+04,6.542712671322e+01,-3.159787280505e+01
1.900802541389e+04,6.532797812835e+01,-2.662875549817e+01
1.901907065551e+04,6.528190248431e+01,-3.271241382159e+01
1.903012231533e+04,6.527811476388e+01,-3.176981165510e+01
1.904118039708e+04,6.531387572116e+01,-3.207858200988e+01
1.905224490450e+04,6.566420470886e+01,-3.105887761696e+01
1.906331584132e+04,6.521500954799e+01,-3.266900123269e+01
1.907439321126e+04,6.511255644783e+01,-3.298722606410e+01
1.908547701809e+04,6.532299930036e+01,-3.325766069289e+01
1.909656726552e+04,6.522362752032e+01,-3.312229678560e+01
1.910766395731e+04,6.521937401520e+01,-3.374829950845e+01
1.911876709720e+04,6.519140173264e+01,-3.428892892212e+01
1.912987668893e+04,6.535487397498e+01,-3.417038937454e+01
1.914099273626e+04,6.540642558210e+01,-3.297980396147e+01
1.915211524294e+04,6.539106640517e+01,-3.527311090615e+01
1.916324421271e+04,6.513582127644e+01,-3.547095567655e+01
1.917437964935e+04,6.525988332134e+01,-3.426839515709e+01
1.918552155659e+04,6.517113561520e+01,-3.533219780680e+01
